donorID,campID,date
112027,2654,2005-04-27
112027,2711,2005-10-03
112027,3186,2007-07-11
112028,1775,2000-11-16
112028,2123,2002-10-30
112028,2133,2002-12-03
112028,2144,2002-12-30
112028,2553,2004-12-15
112028,2714,2005-12-19
112028,3049,2006-12-31
112028,3189,2007-12-18
112031,4137,2010-05-18
112031,4142,2010-08-03
112031,4144,2010-08-19
112031,4148,2010-11-30
112032,3348,2008-04-01
112032,3443,2008-07-31
112032,3444,2008-09-19
112034,3348,2008-03-31
112036,0,2002-12-19
112036,2090,2002-08-20
112036,2105,2002-10-08
112036,2123,2002-10-30
112036,2133,2002-11-26
112036,2163,2003-01-21
112037,0,1999-07-01
112037,1428,1998-10-28
112037,1465,1998-12-28
112037,1577,1999-08-31
112037,1634,1999-12-22
112037,1699,2000-05-17
112037,1755,2000-10-02
112037,1808,2000-12-22
112037,1929,2001-08-30
112037,1966,2002-01-15
112037,2144,2002-12-30
112037,2351,2003-12-24
112037,2451,2004-06-29
112037,2566,2005-01-26
112037,2646,2005-04-12
112037,3108,2007-04-16
112037,3183,2007-06-05
112037,3188,2007-11-22
112040,1739,2000-08-24
112040,2802,2005-08-10
112040,3189,2007-12-13
112040,4137,2010-05-17
112042,3348,2008-04-09
112044,2021,2002-04-10
112044,4136,2010-05-18
112047,0,2005-02-12
112047,2129,2002-11-05
112047,2193,2003-03-08
112047,2233,2003-05-14
112047,2389,2004-03-08
112047,2838,2006-03-01
112047,3064,2007-02-01
112047,3300,2008-03-11
112047,3565,2009-02-07
112049,3360,2008-05-19
112049,3782,2009-07-31
112049,4140,2010-06-04
112050,1428,1998-10-21
112050,1465,1998-12-29
112050,1489,1999-03-02
112050,1663,2000-03-03
112050,1736,2000-08-04
112050,1843,2001-06-13
112050,1933,2001-09-25
112050,2133,2002-11-29
112050,2193,2003-03-25
112050,4137,2010-06-02
112050,4147,2010-10-26
112052,1775,2000-11-15
112052,1808,2001-01-11
112052,2105,2002-10-01
112052,2144,2002-12-24
112053,2225,2003-04-28
112054,2090,2002-09-11
112054,2133,2002-12-30
112054,2319,2003-11-04
112054,2360,2004-02-04
112054,2451,2004-06-30
112054,2485,2004-09-07
112054,2632,2005-03-09
112054,2646,2005-04-12
112054,2711,2005-10-26
112054,2905,2006-04-18
112054,2916,2006-04-24
112054,3183,2007-06-20
112054,3440,2008-06-10
112054,3448,2008-12-23
112054,3603,2009-03-04
112054,3786,2009-11-05
112055,1739,2000-08-29
112055,1808,2000-12-22
112056,1428,1998-10-22
112056,2263,2003-07-16
112056,2415,2004-04-20
112057,2263,2003-06-30
112057,2415,2004-04-23
112059,2414,2004-04-20
112060,1739,2000-08-08
112060,2144,2002-12-31
112062,2231,2003-05-09
112062,2498,2004-10-04
112062,2695,2005-06-20
112062,2964,2006-07-18
112064,2802,2005-08-26
112065,0,2003-10-23
112065,2714,2005-12-14
112069,1739,2000-08-30
112069,1808,2000-12-29
112069,1843,2001-03-30
112069,1991,2002-04-11
112070,2021,2002-04-25
112070,2335,2003-11-25
112070,3330,2008-04-03
112071,2231,2003-05-06
112071,2351,2003-12-22
112071,2360,2004-02-09
112074,0,2003-09-02
112074,1428,1998-10-23
112074,1465,1998-12-21
112074,1489,1999-03-03
112074,1529,2000-02-07
112074,1556,1999-07-06
112074,1601,1999-11-08
112074,1636,2000-02-07
112074,1699,2000-05-08
112074,1736,2000-08-04
112074,1755,2000-10-12
112074,1808,2001-05-09
112074,1843,2001-07-05
112074,1878,2001-09-05
112074,1966,2002-01-17
112074,1991,2002-04-04
112074,2035,2002-07-02
112074,2059,2002-09-03
112074,2296,2003-12-02
112074,2319,2003-11-04
112074,2415,2004-05-04
112074,2451,2004-07-06
112074,2498,2004-10-05
112074,2553,2004-12-31
112074,2632,2006-08-09
112074,2653,2005-05-04
112074,2710,2005-09-06
112074,2711,2007-01-09
112074,2712,2005-12-06
112074,2838,2006-02-07
112074,2994,2006-11-07
112074,3064,2007-02-12
112074,3079,2007-03-09
112074,3183,2007-10-02
112074,3254,2007-11-06
112074,3189,2008-09-05
112074,3277,2008-02-08
112074,3300,2008-03-07
112074,3440,2008-06-06
112074,3441,2008-07-07
112074,3443,2008-08-08
112074,3527,2008-11-07
112074,3444,2008-10-10
112074,3448,2009-04-15
112074,3545,2008-12-12
112074,3565,2009-03-06
112074,3603,2010-03-08
112074,3783,2009-11-09
112074,3784,2009-10-05
112074,4134,2010-05-07
112074,4140,2010-07-08
112078,1775,2000-11-07
112078,1808,2001-01-11
112078,3186,2007-08-14
112078,3895,2009-12-31
112079,3357,2008-04-29
112081,1400,1998-09-09
112081,1489,1999-03-11
112081,1634,1999-12-15
112081,1778,2000-12-04
112081,1843,2001-03-08
112081,2059,2002-07-01
112081,2105,2002-10-14
112081,2144,2002-12-30
112083,2263,2003-06-27
112083,2550,2005-01-17
112084,2225,2003-05-26
112085,1400,1998-09-18
112085,1465,1998-12-30
112085,1529,1999-05-03
112085,1755,2001-11-22
112085,1778,2000-10-24
112085,2133,2002-11-27
112085,2319,2003-12-16
112085,2713,2005-11-24
112086,1775,2000-11-21
112088,3249,2007-10-11
112090,1316,1998-03-10
112090,1465,1999-03-22
112090,1663,2000-03-09
112090,1843,2001-03-23
112090,1966,2002-06-13
112090,2193,2003-11-19
112090,2360,2004-02-02
112090,2632,2005-03-03
112090,2871,2006-03-06
112092,1212,1998-03-13
112092,1634,1999-12-20
112092,1663,2000-05-05
112092,1903,2001-07-10
112092,1933,2001-09-26
112092,2035,2002-06-18
112092,2335,2003-12-01
112092,2534,2004-11-16
112092,2553,2004-12-20
112092,2653,2005-04-22
112092,2712,2005-11-09
112092,2713,2005-11-28
112092,2838,2006-01-25
112092,2945,2006-06-27
112092,3236,2007-09-24
112092,3300,2008-03-04
112092,3603,2009-03-02
112092,3783,2009-08-31
112092,3784,2009-10-07
112092,3916,2010-02-01
112092,4142,2010-07-16
112093,1316,1998-03-13
112093,1489,1999-03-05
112093,1663,2000-03-14
112093,1843,2001-03-06
112094,1212,1998-03-16
112094,2470,2004-08-18
112094,2633,2005-03-04
112094,2710,2005-09-15
112094,2945,2006-07-07
112094,3064,2007-02-28
112095,2566,2005-01-21
112095,0,1999-08-19
112095,0,2008-08-01
112095,2534,2004-11-04
112095,1316,1998-03-16
112095,2417,2004-04-29
112095,2994,2006-09-25
112095,3049,2006-12-19
112095,2714,2005-12-20
112095,4687,2011-12-16
112095,1556,1999-06-23
112095,4149,2010-11-29
112095,1248,1997-11-18
112095,2945,2006-06-13
112095,7037,2013-08-27
112095,1634,1999-12-22
112095,3545,2008-12-11
112095,1212,1997-08-18
112095,3788,2009-12-30
112096,4137,2010-05-11
112096,4409,2011-01-31
112098,2129,2002-11-15
112098,2144,2002-12-30
112101,4137,2010-05-11
112103,3941,2010-04-16
112104,3505,2008-07-16
112106,3782,2009-08-03
112106,1245,1998-03-23
112106,1343,1998-06-30
112106,1397,1999-01-18
112106,1626,2000-01-10
112106,1808,2001-01-09
112106,1966,2002-01-25
112106,2105,2003-01-10
112106,2351,2004-01-22
112106,2550,2005-01-10
112106,2838,2006-01-25
112106,3346,2008-03-28
112106,3448,2008-11-20
112107,3941,2010-06-14
112108,1775,2000-12-04
112109,1875,2001-05-17
112110,1377,1998-06-24
112110,1529,1999-05-03
112110,1634,1999-12-20
112110,1663,2000-03-10
112110,1808,2000-12-29
112110,1844,2001-03-21
112110,2163,2003-01-21
112110,2319,2003-11-14
112110,3249,2007-12-13
112110,3663,2009-06-08
112110,3786,2009-11-10
112110,3788,2009-12-30
112110,4140,2010-06-07
112110,4149,2010-12-06
112111,3186,2007-07-16
112113,1775,2000-11-06
112113,1843,2001-04-12
112115,0,1999-10-27
112115,0,2000-03-13
112115,0,2000-12-21
112115,1428,1998-11-12
112115,1626,1999-12-07
112115,1739,2000-09-06
112115,1949,2001-11-07
112120,1904,2001-08-06
112121,4383,2011-02-07
112122,3186,2007-07-24
112122,3443,2008-10-30
112125,1316,1998-04-07
112125,1374,1998-07-09
112125,1465,1999-01-11
112125,1489,1999-03-15
112125,1664,2000-06-13
112125,1875,2001-05-22
112125,1903,2001-08-02
112125,1929,2001-10-17
112125,1992,2002-03-08
112125,2194,2003-06-03
112125,2296,2003-11-06
112125,2335,2003-12-11
112127,2232,2003-08-29
112129,1698,2000-06-07
112129,1992,2002-06-27
112129,2351,2003-12-18
112129,3330,2008-04-01
112129,3360,2008-05-07
112129,3642,2009-04-30
112130,1875,2001-04-27
112131,0,2004-08-09
112136,4137,2010-05-17
112137,3941,2010-04-07
112138,1343,1998-04-28
112138,1529,1999-04-30
112138,2231,2003-06-16
112138,2296,2003-10-09
112139,1343,1998-04-29
112139,1397,1998-09-01
112139,1424,1998-11-03
112139,1465,1999-03-08
112139,1529,1999-05-03
112139,1601,1999-10-26
112139,1626,1999-11-26
112139,1663,2000-03-06
112139,1699,2000-05-12
112139,1778,2000-10-25
112139,1790,2000-11-24
112139,1933,2001-10-08
112139,1949,2001-11-07
112139,2123,2002-10-25
112139,2285,2003-09-18
112140,0,1999-04-29
112140,1343,1998-05-04
112140,1878,2001-05-09
112141,2231,2004-04-06
112141,2534,2004-12-08
112141,2714,2006-01-16
112143,3788,2010-03-23
112143,1808,2001-04-23
112143,3033,2007-03-23
112143,4674,2011-04-28
112143,1634,2000-05-08
112143,2123,2003-03-11
112143,2714,2006-04-03
112143,3064,2007-03-23
112143,5326,2013-04-26
112143,4687,2012-04-27
112143,4138,2010-05-11
112143,1212,1998-05-08
112143,3449,2009-04-20
112143,1992,2002-04-24
112143,3189,2008-03-05
112143,1465,1999-06-09
112143,2566,2005-03-07
112143,2335,2004-02-25
112143,4151,2011-04-04
112143,1245,1998-07-15
112146,1775,2000-11-15
112146,1808,2000-12-29
112148,0,2002-04-29
112148,1338,1998-05-14
112148,2360,2004-04-16
112151,1775,2000-11-17
112151,1808,2000-12-28
112151,1843,2001-03-20
112151,1966,2002-01-07
112151,2144,2003-02-05
112153,1343,1998-05-22
112153,1529,1999-05-26
112153,2129,2002-11-05
112155,1245,1998-05-27
112155,2129,2002-12-31
112158,3361,2008-05-22
112158,3670,2009-12-18
112158,4221,2010-12-08
112159,1212,1998-06-08
112159,1424,1998-12-28
112159,1556,1999-06-29
112159,1577,1999-08-18
112159,1917,2001-09-14
112159,1966,2002-01-17
112159,3129,2007-04-30
112159,3277,2008-01-29
112159,3669,2009-05-26
112160,1338,1998-06-10
112160,1490,1999-05-19
112160,1663,2000-10-31
112160,1808,2001-02-23
112160,2144,2002-12-24
112160,2285,2003-10-21
112160,2389,2004-04-06
112161,1544,1999-05-26
112161,1790,2000-11-28
112161,1878,2001-05-21
112161,2035,2002-06-03
112161,2233,2003-05-21
112164,1778,2000-10-26
112167,0,2002-05-21
112167,0,2004-07-13
112167,1544,1999-06-21
112167,1699,2000-09-11
112167,1875,2001-05-02
112167,1903,2001-08-31
112167,2021,2002-04-24
112167,2225,2003-05-07
112167,2256,2003-07-08
112167,2414,2004-04-20
112167,2710,2005-09-20
112167,2945,2006-06-20
112167,3049,2006-12-19
112167,3079,2007-12-05
112167,3441,2008-08-06
112167,3783,2009-11-25
112170,0,2003-12-30
112170,1374,1998-06-29
112170,1529,1999-05-10
112170,1664,2000-03-17
112170,1778,2000-11-14
112170,2105,2002-10-02
112172,1698,2000-05-12
112172,1778,2000-11-08
112172,3506,2008-07-18
112175,0,1998-07-02
112175,1556,1999-06-23
112175,1663,2000-05-10
112175,1778,2000-10-24
112175,2059,2002-06-28
112177,2129,2003-12-17
112181,0,1998-07-13
112181,1465,1998-12-31
112181,1634,1999-12-21
112181,1778,2000-12-22
112181,1929,2001-12-06
112181,2144,2002-12-31
112185,0,2003-06-25
112185,1775,2000-11-14
112185,1949,2001-11-08
112185,2021,2002-04-22
112185,2090,2002-08-23
112186,1917,2001-08-06
112187,1212,1998-07-23
112187,1601,1999-10-22
112187,1664,2000-06-09
112187,1878,2001-07-26
112187,2059,2002-07-19
112189,1739,2000-11-14
112190,1949,2001-10-26
112190,2415,2004-04-20
112190,0,2001-10-17
112190,1428,1998-11-23
112190,1465,1998-12-17
112190,1736,2000-07-27
112190,1778,2000-10-23
112190,1808,2000-12-22
112190,3441,2008-07-01
112192,3330,2008-03-31
112192,3782,2009-12-14
112193,1568,1999-07-12
112193,1601,1999-10-20
112193,1808,2000-12-21
112194,3505,2008-08-18
112194,3670,2009-06-22
112194,4273,2010-03-18
112194,4218,2010-09-28
112195,0,1999-11-16
112195,1465,1998-12-22
112195,1529,1999-06-02
112195,1556,1999-06-17
112195,1577,1999-08-19
112195,1663,2000-03-06
112195,1844,2001-04-05
112195,1903,2001-07-18
112195,1933,2001-09-24
112195,1966,2001-12-28
112197,3186,2007-07-13
112198,3642,2009-04-20
112200,1568,1999-09-22
112200,1933,2001-10-02
112201,2225,2003-06-24
112201,2916,2006-05-17
112202,3360,2008-05-07
112204,3505,2008-07-14
112205,1698,2000-08-07
112205,2470,2004-08-03
112205,2964,2006-08-01
112206,2654,2005-05-10
112208,0,1998-08-04
112208,1556,2000-11-02
112209,1343,1998-08-05
112209,1465,1999-09-03
112209,1699,2000-05-24
112209,1790,2000-12-01
112209,2916,2006-04-28
112211,0,2002-04-12
112211,2414,2004-04-15
112212,0,1999-11-17
112212,1962,2001-12-12
112212,1966,2001-12-28
112212,2194,2003-04-22
112212,2285,2003-08-29
112212,2351,2003-12-31
112212,3049,2006-12-28
112212,3064,2007-02-02
112212,3236,2007-08-03
112212,3330,2008-04-04
112213,0,2001-12-28
112213,1601,1999-12-20
112213,0,2000-12-19
112218,1615,1999-11-05
112218,1755,2000-10-13
112218,3249,2007-11-21
112219,1775,2000-11-09
112219,1878,2001-06-08
112219,2144,2003-01-15
112219,2285,2003-09-10
112221,1400,1998-08-24
112221,1489,1999-03-03
112221,1601,1999-12-01
112221,1736,2000-07-19
112221,1808,2000-12-29
112221,1843,2001-03-06
112221,1933,2001-10-03
112221,2194,2003-03-10
112221,4137,2010-05-10
112224,1400,1998-08-24
112224,1601,1999-10-22
112224,1626,1999-11-19
112224,1634,1999-12-23
112224,1699,2000-05-16
112224,1966,2001-12-28
112226,0,2000-07-20
112226,1400,1998-08-24
112226,1465,1998-12-18
112226,1626,1999-11-19
112226,1634,1999-12-13
112226,1778,2000-10-19
112226,1808,2000-12-22
112226,1843,2001-03-06
112226,1929,2001-08-22
112226,1991,2002-03-04
112226,2163,2003-01-17
112227,1400,1998-08-24
112227,2916,2006-04-24
112227,3049,2006-12-21
112227,3443,2008-08-06
112227,3448,2008-11-27
112227,3788,2010-01-13
112232,4210,2010-11-04
112233,0,1999-03-10
112233,0,2001-12-31
112233,0,2002-12-12
112233,0,2002-12-30
112233,1400,1998-09-29
112233,1529,1999-05-11
112233,1556,1999-06-16
112233,1577,1999-09-09
112233,1808,2000-12-31
112233,2035,2002-06-11
112233,2163,2003-01-17
112233,2256,2003-07-18
112235,1698,2000-05-12
112235,1775,2000-11-17
112235,2232,2003-05-16
112235,2256,2003-07-16
112235,2485,2004-10-15
112235,2945,2006-07-15
112235,2964,2006-09-14
112235,3064,2007-02-14
112235,3125,2007-05-15
112235,3184,2007-07-17
112235,3443,2008-08-14
112235,3663,2009-05-12
112235,3784,2009-10-15
112235,4147,2010-10-13
112235,4148,2010-11-15
112236,3330,2008-04-09
112239,1917,2001-09-10
112239,1949,2001-11-02
112239,1962,2001-11-28
112239,2059,2002-07-04
112239,2133,2002-12-02
112239,2144,2002-12-23
112239,2233,2003-05-08
112239,2335,2003-12-01
112239,2360,2004-02-20
112239,2390,2004-04-01
112239,2451,2004-06-22
112239,2534,2004-11-29
112239,2553,2004-12-29
112239,2632,2005-03-22
112239,2711,2005-10-19
112239,2713,2005-11-29
112239,2872,2006-03-09
112239,2945,2006-06-23
112239,3064,2007-01-26
112239,3183,2007-06-15
112239,3184,2007-07-19
112239,3236,2007-09-18
112239,3254,2007-10-24
112239,3189,2007-12-19
112239,3300,2008-03-03
112240,1698,2000-05-04
112240,1778,2000-10-26
112240,2035,2002-05-29
112240,2094,2002-08-29
112240,2451,2004-06-18
112243,3941,2010-04-01
112243,4222,2010-11-26
112245,3361,2008-05-07
112245,3537,2008-10-20
112245,3550,2009-01-15
112245,3566,2009-02-03
112245,3664,2009-05-19
112245,3670,2009-06-23
112245,3810,2009-08-11
112245,3811,2009-09-14
112245,3812,2009-10-21
112245,3814,2009-12-01
112245,3815,2009-12-16
112245,3896,2009-12-31
112245,3816,2009-12-30
112245,3918,2010-02-01
112245,4216,2010-07-06
112245,4220,2010-10-14
112247,2553,2004-12-14
112247,1400,1998-08-25
112247,1465,1998-12-17
112247,1529,1999-04-30
112247,2231,2003-05-02
112247,2351,2003-12-18
112248,1400,1998-08-25
112248,1626,1999-11-25
112248,1663,2000-03-09
112248,2059,2002-07-02
112250,1400,1998-08-25
112250,1465,1998-12-30
112250,1529,1999-06-03
112250,1556,1999-07-07
112250,1577,1999-09-20
112250,1664,2000-10-09
112250,1736,2000-08-07
112250,1755,2000-09-06
112250,2090,2002-09-26
112250,2129,2002-12-23
112250,2417,2004-04-29
112251,1400,1998-08-25
112251,1634,1999-12-17
112251,3249,2007-10-15
112251,3449,2008-12-22
112256,0,1998-08-25
112256,0,2000-03-23
112256,0,2000-10-24
112256,0,2001-04-26
112256,0,2001-10-19
112256,0,2002-07-31
112256,2553,2004-12-21
112257,0,1998-08-25
112257,1465,1998-12-23
112257,1634,1999-12-20
112257,1790,2000-11-27
112257,1843,2001-04-02
112257,1929,2001-08-22
112257,1949,2001-10-26
112257,1962,2001-12-03
112257,1966,2001-12-28
112257,1991,2002-04-15
112257,2035,2002-05-15
112257,2094,2002-09-02
112257,2123,2002-10-25
112257,2193,2003-03-07
112257,2224,2003-06-10
112257,2233,2003-05-09
112257,2319,2003-10-31
112257,2389,2004-03-08
112257,2553,2004-12-20
112257,2838,2006-01-23
112257,2872,2006-03-06
112257,2945,2006-06-12
112257,3049,2006-12-18
112257,3064,2007-03-26
112257,3079,2007-03-05
112257,3184,2007-07-16
112257,3236,2007-08-13
112257,3300,2008-05-13
112257,3440,2008-05-26
112264,0,2001-02-16
112264,1400,1998-08-25
112264,1626,1999-12-08
112264,3249,2007-10-16
112268,1400,1998-08-26
112268,4383,2011-02-14
112270,1755,2000-09-27
112270,3449,2008-12-31
112270,1634,1999-12-30
112270,1529,1999-05-18
112270,1428,1998-12-15
112270,3780,2009-07-07
112270,1556,1999-08-02
112270,3184,2007-07-05
112270,1699,2000-05-18
112270,3441,2008-07-24
112270,1577,1999-09-03
112270,1490,1999-03-11
112270,3642,2009-04-22
112270,1400,1998-08-26
112270,4134,2010-03-29
112270,1601,1999-11-15
112270,4409,2011-02-22
112270,3129,2007-05-11
112270,3916,2010-02-01
112270,3448,2008-11-26
112270,3189,2008-02-04
112270,4687,2011-12-23
112270,5016,2012-05-04
112270,4151,2011-04-26
112270,3188,2007-12-31
112270,5080,2012-06-07
112270,4133,2010-12-23
112270,3443,2008-08-04
112273,1400,1998-08-26
112273,1601,1999-10-15
112273,1663,2000-03-08
112273,1699,2000-05-10
112273,1878,2001-05-14
112273,2035,2002-05-23
112273,2163,2003-01-21
112273,2233,2003-05-07
112273,2360,2004-01-27
112273,2632,2005-03-03
112273,2871,2006-03-01
112273,3079,2007-03-29
112273,3300,2008-02-28
112273,3603,2009-04-07
112273,4272,2010-03-02
112273,4460,2011-03-09
112274,1400,1998-08-26
112274,1577,1999-08-19
112274,1699,2000-05-11
112274,1878,2001-05-10
112274,2105,2002-10-01
112275,1400,1998-08-26
112275,1465,1998-12-18
112275,1634,1999-12-16
112275,1808,2000-12-22
112276,1400,1998-08-26
112276,0,2005-04-27
112277,1400,1998-08-26
112277,1489,1999-08-03
112277,1626,1999-11-30
112277,1663,2001-04-06
112280,1400,1998-08-26
112280,1808,2000-12-19
112282,0,2001-10-04
112282,1400,1998-08-26
112282,1577,1999-08-20
112282,1790,2000-12-04
112282,1933,2001-10-01
112282,2319,2003-10-31
112282,2351,2003-12-22
112282,2534,2004-11-05
112284,1400,1998-08-26
112284,3642,2009-04-21
112290,0,1999-06-18
112290,0,2000-12-21
112290,0,2001-09-25
112290,0,2002-05-08
112290,1400,1998-08-26
112290,1601,1999-10-20
112290,1626,1999-11-23
112290,1736,2000-07-26
112290,1790,2000-11-24
112292,1400,1998-08-26
112292,2263,2003-06-30
112292,2285,2003-09-02
112292,2550,2004-11-29
112292,2714,2005-12-16
112292,3033,2006-11-22
112292,3184,2007-07-04
112298,1400,1998-08-27
112298,1465,1998-12-18
112298,1490,1999-04-22
112298,1634,1999-12-15
112298,1933,2001-09-28
112299,2094,2002-10-01
112299,0,1999-03-02
112299,1400,1998-08-31
112299,1529,1999-05-05
112299,1556,1999-06-28
112299,1663,2000-03-29
112299,1755,2000-09-25
112299,1878,2001-05-17
112299,1933,2001-09-28
112299,2035,2002-05-27
112299,2256,2003-06-30
112299,2285,2003-09-29
112299,2415,2004-06-10
112299,2485,2004-09-02
112299,2653,2005-04-22
112299,2712,2005-10-31
112300,1400,1998-08-31
112300,1465,1998-12-30
112300,1626,1999-12-06
112300,1699,2000-05-15
112300,1808,2000-12-31
112300,2908,2006-04-19
112300,2994,2006-10-19
112300,3016,2006-12-31
112300,3440,2008-06-06
112300,3783,2009-09-07
112300,3784,2009-11-17
112302,1400,1998-08-31
112302,3129,2007-05-14
112303,1400,1998-08-31
112303,1601,1999-10-19
112303,1634,1999-12-14
112303,1933,2001-10-03
112303,1962,2001-11-26
112304,1400,1998-08-31
112304,1664,2000-03-06
112304,1699,2000-05-09
112304,1878,2001-06-07
112304,1949,2001-10-31
112304,1966,2001-12-24
112304,2802,2005-08-04
112304,2945,2006-06-16
112304,3049,2006-12-14
112304,3064,2007-02-01
112304,3079,2007-02-23
112304,3125,2007-05-11
112304,3187,2007-09-12
112304,3189,2007-12-13
112304,3346,2008-04-07
112307,1400,1998-08-31
112307,1601,1999-10-22
112307,1790,2000-11-28
112307,1933,2001-10-08
112307,2105,2002-10-22
112307,2233,2003-05-15
112307,2451,2004-07-01
112307,2653,2005-05-10
112307,2945,2006-07-12
112307,3125,2007-05-10
112307,3443,2008-08-06
112307,3663,2009-05-11
112307,4140,2010-06-22
112308,0,1999-09-07
112308,1400,1998-08-31
112308,1529,1999-05-06
112308,1626,1999-11-26
112308,1778,2000-11-03
112308,1878,2001-05-28
112308,1929,2001-09-11
112308,1933,2001-10-02
112308,2105,2002-10-02
112308,2296,2003-10-15
112308,2553,2004-12-27
112308,3033,2006-12-04
112308,3188,2007-12-11
112312,1400,1998-08-31
112312,3129,2007-05-21
112317,1400,1998-08-27
112317,1778,2000-10-25
112317,1875,2001-04-30
112317,1949,2001-10-26
112317,2133,2002-11-27
112317,2285,2003-09-04
112317,2319,2003-11-18
112317,2351,2003-12-23
112317,2534,2004-11-10
112317,2550,2004-11-29
112317,2713,2005-12-09
112317,2994,2006-09-19
112317,3033,2006-12-01
112317,3254,2007-10-16
112317,3189,2007-12-12
112317,3449,2008-12-23
112317,3895,2009-12-08
112317,3788,2009-12-21
112317,4151,2011-03-30
112317,4674,2011-05-02
112320,1400,1998-08-27
112320,1529,1999-05-05
112320,1663,2000-03-09
112320,3781,2009-07-23
112320,3787,2009-12-08
112322,1400,1998-08-27
112322,1790,2000-11-21
112322,2144,2002-12-31
112332,0,1998-08-27
112332,1634,1999-12-17
112332,1808,2000-12-29
112338,1400,1998-08-27
112338,1577,1999-08-19
112338,1778,2000-10-20
112338,1808,2000-12-22
112338,1878,2001-05-18
112338,1903,2001-07-20
112338,1949,2001-10-26
112338,1966,2001-12-24
112338,1991,2002-03-18
112338,2144,2002-12-27
112338,2193,2003-03-20
112338,2285,2003-10-06
112338,2389,2004-03-04
112338,2566,2005-01-25
112344,1400,1998-08-28
112344,1465,1999-01-08
112344,1626,1999-11-17
112344,1634,1999-12-17
112344,1663,2000-03-06
112344,1699,2000-06-07
112344,1755,2000-10-06
112344,1790,2000-11-29
112344,1843,2001-03-13
112344,1929,2001-09-05
112344,1949,2001-10-29
112344,1962,2001-12-06
112344,2094,2002-09-03
112344,2123,2002-11-07
112344,4141,2010-06-28
112346,1400,1998-08-28
112346,1634,1999-12-15
112346,1663,2000-03-09
112346,1808,2000-12-31
112346,2263,2003-06-30
112347,1400,1998-08-28
112347,1556,1999-06-21
112347,1634,2000-02-03
112347,2035,2002-07-04
112347,2319,2003-12-05
112347,2553,2004-12-15
112347,2653,2005-10-24
112347,2712,2006-01-06
112350,2231,2003-08-19
112350,4991,2012-05-02
112350,3033,2006-12-31
112350,1775,2001-01-17
112350,5326,2012-12-27
112350,2090,2002-12-31
112350,2335,2003-12-01
112350,2712,2005-11-04
112350,2553,2004-12-22
112350,1755,2000-09-04
112350,4681,2011-12-22
112350,1400,1998-08-28
112351,1400,1998-08-28
112351,1634,1999-12-15
112351,2414,2004-04-29
112351,2498,2004-10-14
112351,2695,2005-06-20
112351,3049,2006-12-20
112351,3449,2008-12-19
112351,3788,2009-12-17
112353,1400,1998-08-28
112353,1626,1999-11-24
112353,1808,2001-01-19
112353,3785,2009-11-18
112353,4138,2010-05-21
112353,4140,2010-06-08
112354,0,2002-05-17
112354,1400,1998-08-28
112354,1489,1999-08-30
112354,1634,2000-04-06
112354,1878,2001-05-21
112354,1991,2002-03-14
112354,2193,2003-03-11
112354,2415,2004-05-28
112354,2632,2005-03-23
112355,1400,1998-08-28
112355,1626,1999-11-23
112355,1634,2000-12-28
112357,1400,1998-08-28
112357,2414,2004-04-22
112357,2566,2005-01-27
112360,0,1999-03-17
112360,0,2000-08-16
112360,0,2001-03-07
112360,1400,1998-08-18
112360,1601,1999-10-18
112361,1917,2001-08-21
112361,1962,2001-12-04
112361,2470,2004-07-29
112361,2553,2004-12-15
112361,2695,2005-06-16
112361,3016,2006-11-02
112361,3184,2007-07-06
112361,3669,2009-06-03
112361,3782,2009-08-13
112362,2908,2006-05-02
112362,3033,2006-11-30
112362,3642,2009-04-20
112362,3788,2009-12-21
112364,3941,2010-04-08
112366,3941,2010-04-13
112367,2802,2005-09-13
112369,2225,2003-05-26
112369,2263,2003-06-26
112369,2390,2004-03-16
112369,2964,2006-07-31
112369,3049,2006-12-31
112370,4141,2010-06-28
112374,1400,1998-09-01
112374,1489,1999-03-03
112374,1529,1999-05-03
112374,1663,2000-03-14
112374,1843,2001-03-07
112374,1991,2002-03-06
112374,2193,2003-03-06
112374,2360,2004-01-28
112375,1400,1998-09-01
112375,1529,1999-05-06
112375,1875,2001-04-25
112375,1962,2001-11-27
112376,0,2000-12-19
112376,1400,1998-09-01
112376,1634,1999-12-17
112376,1663,2000-03-10
112376,1949,2001-12-28
112376,2144,2002-12-31
112376,3129,2008-01-28
112376,3565,2009-02-10
112376,4138,2010-05-12
112378,1400,1998-09-01
112378,2129,2002-11-04
112387,1400,1998-09-02
112387,2231,2003-06-02
112388,1400,1998-09-02
112388,2129,2002-12-04
112388,2360,2004-12-13
112388,2714,2005-12-27
112388,2905,2006-12-06
112388,3188,2007-11-22
112388,3895,2009-12-21
112390,1400,1998-09-02
112390,1465,1998-12-28
112390,1489,1999-03-23
112390,1529,1999-05-21
112390,1601,1999-10-21
112390,1699,2000-05-11
112390,1929,2001-08-28
112391,0,1999-03-10
112391,1400,1998-09-02
112391,1577,1999-08-25
112391,1601,1999-10-20
112391,1634,1999-12-17
112391,1736,2000-08-10
112391,1778,2000-11-02
112391,1878,2001-05-28
112391,1903,2001-07-12
112391,1962,2001-12-05
112391,2059,2002-07-02
112391,2094,2002-09-10
112391,2144,2003-01-07
112391,2319,2003-11-10
112391,2351,2003-12-29
112391,2712,2005-10-31
112391,3183,2007-06-06
112391,3189,2007-12-31
112391,3780,2009-07-06
112391,3786,2009-11-05
112392,0,1998-09-02
